# Hydro quantities of SFHo-s20.0-MUONS at time t_pb= 1.0010874s
shock radius= 3466.8489 km, gain radius= 21.561613 km
# cols=25 rows=1058 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
       2072899.4685  1.94728693846619  3.1761380058e+11  2.8725791247e+30  4.7680319846e+00      6.4243193341  6.2087492348e+05      0.8580303496     -0.3390957064     12.2911712711    -16.3173035431    -27.6542804298     14.9143402292      2.2840732517      0.8650233364      0.0800694697      0.0023773271      0.0468912100      0.0056386567      0.1061198868      0.0000000063     -0.1310144609     -0.2211019144    939.2056956294    937.9124055386
       2077107.5813  1.94732220732100  2.9843317350e+11  2.6950955409e+30  4.7376727613e+00      6.4918634609  6.2521982824e+05      0.8583400821     -0.3697453337     12.0374383551    -16.4730289508    -27.5869225488     14.7716986751      2.3645149863      0.8640276615      0.0826642948      0.0022984176      0.0456989822      0.0053106439      0.1079966526      0.0000000059     -0.1236498160     -0.2080064940    939.2266972967    937.9334072059
       2081209.4084  1.94735466753669  2.8080706595e+11  2.5331271315e+30  4.7089323627e+00      6.5588439525  6.0774900733e+05      0.8586405568     -0.3981384386     11.7924148264    -16.6256463463    -27.5229095205     14.6240254660      2.4334722010      0.8630136599      0.0852799148      0.0021978019      0.0445198242      0.0049887992      0.1098913535      0.0000000055     -0.1167500308     -0.1957975790    939.2463048570    937.9530147662
       2085313.1865  1.94738531443110  2.6418181061e+11  2.3815075063e+30  4.6810305608e+00      6.6269284703  5.6837560587e+05      0.8589399791     -0.4254045808     11.5541712767    -16.7797466219    -27.4660323885     14.4784143029      2.4988384454      0.8618876997      0.0880263489      0.0020865613      0.0433318284      0.0046675616      0.1119072920      0.0000000051     -0.1101455331     -0.1841589793    939.2649929668    937.9717028760
       2089442.6171  1.94741445960402  2.4845002319e+11  2.2382900008e+30  4.6537588298e+00      6.6960150211  4.7994172491e+05      0.8592401775     -0.4517128666     11.3211495290    -16.9351603487    -27.4147326536     14.3056326943      2.5327702986      0.8606704935      0.0907938911      0.0019825954      0.0421789649      0.0043740551      0.1139725793      0.0000000048     -0.1040484979     -0.1733514058    939.2822737672    937.9889836764
       2093519.6036  1.94744162813708  2.3378105862e+11  2.1059276776e+30  4.6274835464e+00      6.7656711519  2.8084112558e+05      0.8595354603     -0.4762885597     11.0912945471    -17.0895611223    -27.3638541382     14.1264688624      2.5588857556      0.8593754110      0.0936407842      0.0018653490      0.0410330489      0.0040854069      0.1161152355      0.0000000044     -0.0982611326     -0.1631155439    939.2986503844    938.0053602936
       2097630.5540  1.94746749214649  2.1988829086e+11  1.9806934261e+30  4.6016022112e+00      6.8363821209  4.7464740681e+04      0.8598320575     -0.4994973664     10.8647147257    -17.2441492565    -27.3150712578     13.9835245258      2.6193124336      0.8580505891      0.0965372291      0.0017400642      0.0398689868      0.0038031308      0.1182959563      0.0000000041     -0.0926990153     -0.1533318987    939.3143085555    938.0210184647
       2101728.2650  1.94749185534628  2.0686856717e+11  1.8637099264e+30  4.5766333713e+00      6.9076022598 -1.7031774098e+05      0.8601263600     -0.5218518005     10.6447231349    -17.3993070620    -27.2725919066     13.8518779849      2.6853030496      0.8566146249      0.0994518101      0.0016285678      0.0387565529      0.0035484443      0.1205345219      0.0000000039     -0.0876123720     -0.1443568401    939.3286834745    938.0353933837
       2105704.4338  1.94751420015463  1.9492158575e+11  1.7575171180e+30  4.5531894810e+00      6.9783592451 -3.3324677994e+05      0.8604105730     -0.5425079468     10.4340683252    -17.5526427324    -27.2359289136     13.7433276557      2.7667513837      0.8550657342      0.1024519127      0.0015141769      0.0376675640      0.0033006122      0.1228706099      0.0000000036     -0.0828546887     -0.1359870213    939.3421070458    938.0488169550
       2109709.3978  1.94753546156806  1.8362623968e+11  1.6570965898e+30  4.5303075918e+00      7.0499714996 -3.8891478497e+05      0.8606955889     -0.5623886269     10.2270658850    -17.7066952547    -27.2028596758     13.6529546779      2.8635001660      0.8534853851      0.1054807272      0.0013991322      0.0365718807      0.0030628749      0.1252342867      0.0000000034     -0.0783092061     -0.1280753050    939.3548627924    938.0615727016
       2113742.2143  1.94755572593943  1.7291507544e+11  1.5622182325e+30  4.5080038876e+00      7.1230040371 -3.5870085625e+05      0.8609812868     -0.5816760963     10.0219330319    -17.8630437051    -27.1733627425     13.4863220083      2.8827128801      0.8517825658      0.1085628028      0.0012950425      0.0355138025      0.0028457865      0.1276807278      0.0000000031     -0.0740649182     -0.1206460999    939.3667715822    938.0734814914
       2117668.2560  1.94757438326834  1.6307211573e+11  1.4756241716e+30  4.4870060506e+00      7.1954321816 -2.9816003900e+05      0.8612581781     -0.5998006845      9.8230594013    -18.0169298730    -27.1464998680     13.3058087181      2.8829486323      0.8500429879      0.1116593130      0.0011888579      0.0344716715      0.0026371696      0.1301506539      0.0000000029     -0.0700987759     -0.1136924790    939.3779259144    938.0846358236
       2121647.8855  1.94759226310616  1.5369089939e+11  1.3931181503e+30  4.4661758744e+00      7.2692255717 -1.7297885796e+05      0.8615378496     -0.6169569179      9.6295538320    -18.1724418216    -27.1256624807     13.1360186418      2.8895078920      0.8481671962      0.1148640957      0.0010912215      0.0334381418      0.0024393446      0.1327401719      0.0000000027     -0.0662877337     -0.1070983120    939.3885106428    938.0952205520
       2125628.5287  1.94760920391374  1.4484736262e+11  1.3155825675e+30  4.4458229475e+00      7.3439896068 -2.3177320379e+04      0.8618165184     -0.6333174491      9.4381974709    -18.3282004057    -27.1064252349     12.9637688647      2.8922539447      0.8461896900      0.1181128080      0.0010014711      0.0324386091      0.0022574218      0.1353985678      0.0000000024     -0.0627520728     -0.1009473599    939.3984240250    938.1051339342
       2129492.0290  1.94762476307322  1.3674920091e+11  1.2448930771e+30  4.4265637026e+00      7.4176507656  7.0185504441e+04      0.8620859886     -0.6485060586      9.2534359359    -18.4797319642    -27.0883838678     12.7927265691      2.8907845747      0.8442061713      0.1213392839      0.0009119371      0.0314581270      0.0020844807      0.1380466132      0.0000000022     -0.0594571807     -0.0952210794    939.4076737263    938.1143836355
       2133423.8643  1.94763974882901  1.2899874067e+11  1.1770949617e+30  4.4073816035e+00      7.4929044761  4.5055633456e+04      0.8623594713     -0.6631145699      9.0707879241    -18.6331067638    -27.0737191670     12.5987566470      2.8648541530      0.8421113583      0.1246227473      0.0008335682      0.0305053793      0.0019269469      0.1407749872      0.0000000020     -0.0562898912     -0.0897920462    939.4164159515    938.1231258607
       2137356.0924  1.94765395675436  1.2168095468e+11  1.1133341907e+30  4.3884656672e+00      7.5692189582 -2.9015373635e+04      0.8626322380     -0.6763854196      8.8920350809    -18.7863220986    -27.0614525083     12.3599949709      2.7915744704      0.8398777195      0.1280195299      0.0007593025      0.0295667139      0.0017767342      0.1436276184      0.0000000018     -0.0532701933     -0.0846412214    939.4247095634    938.1314194726
       2141186.8364  1.94766706096719  1.1492588794e+11  1.0547861416e+30  4.3706213575e+00      7.6451613865 -3.7189079548e+05      0.8628972286     -0.6887869853      8.7179681060    -18.9378213003    -27.0512863008     12.1738212778      2.7670661864      0.8376155151      0.1314239221      0.0006860578      0.0286407432      0.0016337617      0.1464965328      0.0000000016     -0.0504328991     -0.0798030610    939.4325109514    938.1392208606
       2145100.6434  1.94767973899271  1.0847580809e+11  9.9864405290e+29  4.3522331510e+00      7.7221877764 -5.6088767368e+05      0.8631672250     -0.6981212665      8.5480094767    -19.0953898556    -27.0482305081     11.9812855409      2.7351547976      0.8351751185      0.1348467503      0.0006452545      0.0278139409      0.0015189358      0.1494567849      0.0000000014     -0.0478620565     -0.0753510569    939.4397527250    938.1464626342
       2149014.8062  1.94769178274459  1.0269487290e+11  9.4532784880e+29  4.3231567810e+00      7.7886824426 -1.1363723600e+06      0.8634362131     -0.6642156096      8.4146284069    -19.1814683677    -26.9670222934     11.9545162879      2.8756722714      0.8326339368      0.1381001218      0.0006347246      0.0271963191      0.0014348977      0.1523750422      0.0000000011     -0.0454664298     -0.0712776442    939.4463973455    938.1531072547
       2152840.4254  1.94770289959373  9.6144641526e+10  8.7280597029e+29  4.3281919918e+00      7.8705159257 -1.2974814332e+06      0.8636976216     -0.7533081681      8.1577197396    -19.4301613517    -27.0478991687     11.4580169231      2.5469890153      0.8312739340      0.1428617308      0.0004129189      0.0254514163      0.0000000000      0.1555008316      0.0000000011      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2156745.5376  1.94771361643621  9.1050997265e+10  8.2780882012e+29  4.3016901418e+00      7.9408467340 -1.7299728450e+06      0.8639630522     -0.7248502397      8.0227478885    -19.5202178584    -26.9745258958     11.4115343922      2.6639362640      0.8284807729      0.1462997063      0.0003946101      0.0248249107      0.0000000000      0.1586348964      0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2160635.4124  1.94772375717881  8.5934019605e+10  7.8595538691e+29  4.2873841029e+00      8.0254747136 -1.7956218946e+06      0.8642262024     -0.7392353688      7.8566604156    -19.6976329128    -27.0002386064     11.2185568877      2.6226611032      0.8254433824      0.1501421135      0.0003651731      0.0240493310      0.0000000000      0.1620962244      0.0000000009      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2164460.9026  1.94773320245900  8.1227249215e+10  7.4730072335e+29  4.2721085882e+00      8.1084202026 -1.9605132690e+06      0.8644838097     -0.7473496977      7.6985011052    -19.8611655275    -27.0137262397     11.0102426869      2.5643918840      0.8223738356      0.1539896129      0.0003365334      0.0233000181      0.0000000000      0.1655747326      0.0000000009      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2168304.7510  1.94774220657905  7.6765648461e+10  7.1058424271e+29  4.2575100900e+00      8.1927717843 -2.0330056920e+06      0.8647416770     -0.7561944157      7.5424925654    -20.0283197184    -27.0337166087     10.8001312094      2.5014442283      0.8192245194      0.1578854825      0.0003109608      0.0225790373      0.0000000000      0.1691155596      0.0000000009      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2172083.7659  1.94775061002230  7.2641826177e+10  6.7649713097e+29  4.2432573730e+00      8.2760607899 -2.2059180298e+06      0.8649942898     -0.7637887737      7.3928099702    -20.1905095756    -27.0538182287     10.5862471867      2.4296484428      0.8160915731      0.1617406455      0.0002862405      0.0218815409      0.0000000000      0.1726264513      0.0000000008      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2175896.4505  1.94775864971096  6.8683636521e+10  6.4415994980e+29  4.2293897444e+00      8.3628207294 -2.3667714587e+06      0.8652484673     -0.7712113121      7.2406691645    -20.3581323619    -27.0767227477     10.3604190777      2.3485386011      0.8127452712      0.1658022659      0.0002617315      0.0211907314      0.0000000000      0.1763464313      0.0000000008      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2179709.3474  1.94776628908121  6.4962728180e+10  6.1352917712e+29  4.2155377470e+00      8.4498034629 -2.7454676800e+06      0.8655020052     -0.7775965237      7.0926124954    -20.5230639264    -27.0999828547     10.1344067231      2.2641977040      0.8093721051      0.1698678691      0.0002398411      0.0205201848      0.0000000000      0.1800805447      0.0000000007      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2183464.9482  1.94777342839510  6.1506602453e+10  5.8494621872e+29  4.2023239080e+00      8.5362603583 -3.1893985451e+06      0.8657509888     -0.7838323110      6.9498020148    -20.6862036989    -27.1265479338      9.9160562821      2.1824219563      0.8060090927      0.1738943806      0.0002192741      0.0198772527      0.0000000000      0.1837887943      0.0000000007      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       2187262.3999  1.94778028579113  5.8196531522e+10  5.5776686226e+29  4.1890332347e+00      8.6256663164 -3.6930967430e+06      0.8660017999     -0.7889598139      6.8058117565    -20.8511414264    -27.1526229060      9.6864515219      2.0916799515      0.8024557028      0.1780943207      0.0002003931      0.0192495835      0.0000000000      0.1876779452      0.0000000007      0.0000000000      0.0000000000    939.5656305188    938.2723404280
