# Hydro quantities of LS220-s20.0-MUONS at time t_pb= 1.0001464s
shock radius= 5382.0221 km, gain radius= 19.650524 km
# cols=25 rows=1089 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
     146962230.7355  1.92784607173007  5.4596400599e+04  2.6391453106e+23  1.8026702181e-01     38.1710559089  4.6479267694e+08      0.9978051537     -0.5806722981      0.0325090375     -3.9541804877     -3.2740717325   -100.0117584648   -100.6249398004      0.0003304393      0.0143505197      0.0096639123      0.0000000000      0.9756551286      0.5063216357     -0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     150176834.1172  1.92787064947887  5.4997062694e+04  2.6553439012e+23  1.8050864977e-01     38.0786935025  5.0656942717e+08      0.9977889252     -0.5794820407      0.0325823431     -3.9597174844     -3.2784917775   -100.0041087217   -100.6161731055      0.0003282608      0.0142721346      0.0096223451      0.0000000000      0.9757772594      0.5062810338     -0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     153454023.7292  1.92789710023000  5.5789547702e+04  2.6858724306e+23  1.8096169724e-01     37.8835581028  5.0434432177e+08      0.9977698877     -0.5771734220      0.0327395337     -3.9702968775     -3.2869197425    -99.9895953447   -100.5995083005      0.0003236683      0.0141068440      0.0095345900      0.0000000000      0.9760348977      0.5061954161     -0.0000000010      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     156795018.0845  1.92792580562711  5.7149490313e+04  2.7379673129e+23  1.8172686711e-01     37.5585722993  4.7068319180e+08      0.9977968132     -0.5732556214      0.0330048082     -3.9882063115     -3.3011766503    -99.9651171314   -100.5713775610      0.0003160161      0.0138312695      0.0093879716      0.0000000000      0.9764647429      0.5060526689     -0.0000000009      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     160201059.4199  1.92795630267022  5.5678518067e+04  2.3881228484e+23  1.7653758278e-01     34.8194866661  5.0182201544e+08      0.9979145887     -0.5824967418      0.0356798322     -3.9115170458     -3.2364035290   -100.0879536341   -100.7061302080      0.0002515749      0.0115018118      0.0081376256      0.0000000000      0.9801089877      0.5048458782     -0.0000000007      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     163673414.1576  1.92798800738639  5.4533189920e+04  2.1789221909e+23  1.7313425315e-01     33.1994712995  3.7927531818e+08      0.9980567132     -0.5879791792      0.0374896691     -3.8605565342     -3.1927352917   -100.1716357231   -100.7971045713      0.0002166194      0.0102364545      0.0074481994      0.0000000000      0.9820987267      0.5041901017     -0.0000000006      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     167213373.3763  1.92802044911623  5.1507646315e+04  1.9504477696e+23  1.6913050925e-01     32.3403525607  2.9414196431e+08      0.9981540318     -0.5985916102      0.0387321798     -3.7898611243     -3.1338948235   -100.2783037641   -100.9156275540      0.0001983991      0.0095764691      0.0070784383      0.0000000000      0.9831466935      0.5038480598     -0.0000000006      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     170822253.2912  1.92805405113839  5.1624682570e+04  1.9553402445e+23  1.6922076640e-01     32.3297738000  2.8401707586e+08      0.9981859296     -0.5981917170      0.0387376763     -3.7918142946     -3.1354535972   -100.2755197564   -100.9124491497      0.0001981889      0.0095688313      0.0070740171      0.0000000000      0.9831589627      0.5038441053     -0.0000000006      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     174501395.7431  1.92808991298756  5.1829798398e+04  1.9633210629e+23  1.6936797580e-01     32.3042800287  2.9030273266e+08      0.9981777181     -0.5974957771      0.0387565825     -3.7950946266     -3.1380568954   -100.2708710004   -100.9071233600      0.0001976835      0.0095504087      0.0070632497      0.0000000000      0.9831886581      0.5038345698     -0.0000000006      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     178252168.6979  1.92812850802196  5.2807245101e+04  1.9954005274e+23  1.6995874088e-01     32.1156029417  2.9183626919e+08      0.9981629814     -0.5942169255      0.0389377040     -3.8093326551     -3.1491971938   -100.2510038418   -100.8841584714      0.0001938958      0.0094119395      0.0069818835      0.0000000000      0.9834122812      0.5037629091     -0.0000000006      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     182075966.7547  1.92817022483040  5.3526837495e+04  2.0186266912e+23  1.7038192602e-01     31.9752144897  2.9698695591e+08      0.9981597123     -0.5918231449      0.0390755413     -3.8196345282     -3.1572431237   -100.2366835384   -100.8675822246      0.0001910858      0.0093089241      0.0069211371      0.0000000000      0.9835788531      0.5037096073     -0.0000000006      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     185974211.6646  1.92821476710597  5.3247774137e+04  1.9531644371e+23  1.6922354128e-01     31.3880505704  3.2012779525e+08      0.9981768280     -0.5926467135      0.0399018275     -3.8041465944     -3.1434050446   -100.2610495575   -100.8935980984      0.0001787144      0.0088542780      0.0066524122      0.0000000000      0.9843145955      0.5034744065     -0.0000000005      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     189948352.8593  1.92826193563632  5.3063577191e+04  1.9370630424e+23  1.6893099503e-01     31.3047957634  2.9746624586e+08      0.9982006973     -0.5932347167      0.0400322304     -3.7993600992     -3.1393369556   -100.2682681507   -100.9015350979      0.0001769848      0.0087906161      0.0066147057      0.0000000000      0.9844176933      0.5034414823     -0.0000000005      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     193999867.9898  1.92831170966769  5.2439144942e+04  1.8683068492e+23  1.6766382183e-01     30.8488030224  2.9675229030e+08      0.9982331890     -0.5951090442      0.0407325100     -3.7800355899     -3.1225870533   -100.2980254477   -100.9338670019      0.0001676521      0.0084459175      0.0064097907      0.0000000000      0.9849766398      0.5032633099     -0.0000000005      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     198130263.4763  1.92836393706816  5.1670228123e+04  1.7981370446e+23  1.6632850522e-01     30.4347310628  3.0580830002e+08      0.9982602936     -0.5974460761      0.0414050519     -3.7587657466     -3.1043267838   -100.3307716009   -100.9696227289      0.0001594220      0.0081395231      0.0062259178      0.0000000000      0.9854751371      0.5031051588     -0.0000000005      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     202341075.0678  1.92841954028049  5.2520233956e+04  1.8246985670e+23  1.6685314655e-01     30.2929742841  3.4237202529e+08      0.9982629739     -0.5944718501      0.0415539760     -3.7715624301     -3.1142981654   -100.3124944608   -100.9485202869      0.0001566987      0.0080370548      0.0061636779      0.0000000000      0.9856425686      0.5030523601     -0.0000000004      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     206633868.4133  1.92847910213847  5.2478931999e+04  1.8223522240e+23  1.6680792015e-01     30.2873624688  3.5642777015e+08      0.9982774506     -0.5946079258      0.0415656674     -3.7707206523     -3.1136041548   -100.3137505664   -100.9499241597      0.0001565888      0.0080328776      0.0061611169      0.0000000000      0.9856494168      0.5030502106     -0.0000000004      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     211010239.6442  1.92854214030291  5.2059532588e+04  1.6940673779e+23  1.6431028400e-01     28.9746784174  4.0597702347e+08      0.9983251459     -0.5948150287      0.0436954366     -3.7396797787     -3.0849001532   -100.3645906702   -101.0031011355      0.0001322026      0.0070986829      0.0055841981      0.0000000000      0.9871849164      0.5025699664     -0.0000000004      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     215471815.9673  1.92860876442585  5.1863815384e+04  1.6246195445e+23  1.6289577163e-01     28.2263075000  3.6286133661e+08      0.9983745520     -0.5939841757      0.0450032145     -3.7235940070     -3.0692913064   -100.3917436255   -101.0307310157      0.0001186593      0.0065765026      0.0052596653      0.0000000000      0.9880451728      0.5023017547     -0.0000000003      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     220020256.2703  1.92867888271262  5.1046844621e+04  1.5592020442e+23  1.6150203473e-01     27.8182735357  3.5199976254e+08      0.9984121425     -0.5957309805      0.0458112515     -3.7022061087     -3.0504582499   -100.4240800644   -101.0656222964      0.0001115437      0.0062997156      0.0050860664      0.0000000000      0.9885026743      0.5021597495     -0.0000000003      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     224657251.7380  1.92875231558408  5.0344846978e+04  1.5119990907e+23  1.6046428634e-01     27.5656465052  3.6924044838e+08      0.9984312694     -0.5976007505      0.0463441180     -3.6851081950     -3.0357629728   -100.4490205365   -101.0929654051      0.0001074366      0.0061356346      0.0049804926      0.0000000000      0.9887764361      0.5020758278     -0.0000000003      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     229384526.4818  1.92883100004466  5.1806657056e+04  1.5485728092e+23  1.6129472751e-01     27.3140452591  3.9854659781e+08      0.9984232073     -0.5921180913      0.0466904656     -3.7070561340     -3.0525746001   -100.4183861383   -101.0571946951      0.0001033570      0.0059679877      0.0048699964      0.0000000000      0.9890586590      0.5019903194     -0.0000000003      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     234203838.1802  1.92891657165906  5.2739857439e+04  1.5714711136e+23  1.6180693680e-01     27.1530857071  4.2209628644e+08      0.9984219433     -0.5887304200      0.0469185650     -3.7206254158     -3.0629843100   -100.3995161923   -101.0351651773      0.0001008855      0.0058643333      0.0048006323      0.0000000000      0.9892341489      0.5019375326     -0.0000000003      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     239116978.7328  1.92900833231369  5.2778828393e+04  1.4836027861e+23  1.5990274897e-01     26.0591455133  4.6204057779e+08      0.9984445274     -0.5859792449      0.0491315374     -3.7027357404     -3.0445564319   -100.4273607165   -101.0624714988      0.0000842309      0.0051563287      0.0043225168      0.0000000000      0.9904369236      0.5015773000     -0.0000000002      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     244125774.9260  1.92910576716543  5.2663065584e+04  1.4770036782e+23  1.5975311185e-01     26.0293895447  4.2403270763e+08      0.9984953918     -0.5862795900      0.0492053601     -3.7002012266     -3.0423960860   -100.4310515113   -101.0665364614      0.0000838081      0.0051382130      0.0043102107      0.0000000000      0.9904677682      0.5015680897     -0.0000000002      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     249232089.1128  1.92920648261406  4.9986435085e+04  1.2376397186e+23  1.5397102889e-01     24.0953880456  3.7883572169e+08      0.9985927919     -0.5884886430      0.0539688329     -3.6200332562     -2.9692006413   -100.5518697563   -101.1943272322      0.0000589270      0.0040301654      0.0035369607      0.0000000000      0.9923739469      0.5010067051     -0.0000000001      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     254437819.9049  1.92930799975228  4.7392585351e+04  1.0928880189e+23  1.5002737548e-01     23.2302816910  3.1667888478e+08      0.9986857978     -0.5930920493      0.0568601576     -3.5578524131     -2.9145145292   -100.6410618233   -101.2910140302      0.0000487708      0.0035458895      0.0031829032      0.0000000000      0.9932224365      0.5007640349     -0.0000000001      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     259744902.8788  1.92941174063295  4.6228140371e+04  1.0409687862e+23  1.4851169747e-01     22.9838820658  2.9370063275e+08      0.9987272760     -0.5960487707      0.0578526747     -3.5314850131     -2.8920963677   -100.6793421967   -101.3332436421      0.0000461687      0.0034148354      0.0030836970      0.0000000000      0.9934552989      0.5006988455     -0.0000000001      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     265155311.2952  1.92952060758633  4.6212793275e+04  1.0404711061e+23  1.4849678946e-01     22.9832427117  3.0029765704e+08      0.9987355529     -0.5961008575      0.0578579968     -3.5311798285     -2.8918485921   -100.6797881227   -101.3337469770      0.0000461617      0.0034144769      0.0030834217      0.0000000000      0.9934559397      0.5006986677     -0.0000000001      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     270671056.8331  1.92963650588455  4.6415953364e+04  1.0452865202e+23  1.4864219546e-01     22.9653629165  3.0961858053e+08      0.9987332618     -0.5953087032      0.0578685270     -3.5347353103     -2.8946224496   -100.6746243776   -101.3278016077      0.0000459969      0.0034058503      0.0030767452      0.0000000000      0.9934714076      0.5006943966     -0.0000000001      0.0000000000      0.0000000000    939.5656305188    938.2723404280
     276294190.3376  1.92976007969272  4.6557460945e+04  1.0486497851e+23  1.4874345058e-01     22.9530563009  3.0721018177e+08      0.9987313515     -0.5947609625      0.0578755915     -3.5372063724     -2.8965528356   -100.6710407594   -101.3236773134      0.0000458845      0.0033999154      0.0030721333      0.0000000000      0.9934820668      0.5006914608     -0.0000000001      0.0000000000      0.0000000000    939.5656305188    938.2723404280
